Subject Activity variable Avg
20 LAYING BodyBodyAccJerkMagAvg -0.979695458088235
20 SITTING BodyBodyAccJerkMagAvg -0.971730462575758
20 STANDING BodyBodyAccJerkMagAvg -0.940007897123288
20 WALKING BodyBodyAccJerkMagAvg 0.0545269493972549
20 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg 0.0137917152644444
20 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.215014031556863
21 LAYING BodyBodyAccJerkMagAvg -0.978444123888889
21 SITTING BodyBodyAccJerkMagAvg -0.985342358705882
21 STANDING BodyBodyAccJerkMagAvg -0.970634296404494
21 WALKING BodyBodyAccJerkMagAvg -0.144009889665385
21 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg 0.112442619741778
21 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.355443706553191
22 LAYING BodyBodyAccJerkMagAvg -0.962654791527778
22 SITTING BodyBodyAccJerkMagAvg -0.968908297096774
22 STANDING BodyBodyAccJerkMagAvg -0.959743877936508
22 WALKING BodyBodyAccJerkMagAvg 0.0659727285
22 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg 0.0224783539805556
22 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.0458020362119048
23 LAYING BodyBodyAccJerkMagAvg -0.985905703888889
23 SITTING BodyBodyAccJerkMagAvg -0.974121466764706
23 STANDING BodyBodyAccJerkMagAvg -0.973798155735294
23 WALKING BodyBodyAccJerkMagAvg -0.0180705701559322
23 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg 0.335009724333333
23 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.302968064764706
24 LAYING BodyBodyAccJerkMagAvg -0.983108084305556
24 SITTING BodyBodyAccJerkMagAvg -0.984469962941177
24 STANDING BodyBodyAccJerkMagAvg -0.972251355217391
24 WALKING BodyBodyAccJerkMagAvg -0.418641046896552
24 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg -0.200830137109091
24 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.429800778813559
25 LAYING BodyBodyAccJerkMagAvg -0.96008314739726
25 SITTING BodyBodyAccJerkMagAvg -0.987941825538462
25 STANDING BodyBodyAccJerkMagAvg -0.982294170810811
25 WALKING BodyBodyAccJerkMagAvg -0.564591342162162
25 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg -0.471642111551724
25 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.654795110615385
26 LAYING BodyBodyAccJerkMagAvg -0.989138184473684
26 SITTING BodyBodyAccJerkMagAvg -0.989481942820513
26 STANDING BodyBodyAccJerkMagAvg -0.98287688945946
26 WALKING BodyBodyAccJerkMagAvg -0.293358341186441
26 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg -0.15317202912
26 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.294970470909091
27 LAYING BodyBodyAccJerkMagAvg -0.988098902567568
27 SITTING BodyBodyAccJerkMagAvg -0.988773269428571
27 STANDING BodyBodyAccJerkMagAvg -0.984151646
27 WALKING BodyBodyAccJerkMagAvg -0.259934013157895
27 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg 0.010857564025
27 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.460770277843137
28 LAYING BodyBodyAccJerkMagAvg -0.9734362485
28 SITTING BodyBodyAccJerkMagAvg -0.969178686666667
28 STANDING BodyBodyAccJerkMagAvg -0.952727765189873
28 WALKING BodyBodyAccJerkMagAvg -0.360811456296296
28 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg -0.0128823827326087
28 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.294433415745098
29 LAYING BodyBodyAccJerkMagAvg -0.993998275797101
29 SITTING BodyBodyAccJerkMagAvg -0.990093703833333
29 STANDING BodyBodyAccJerkMagAvg -0.989793892615385
29 WALKING BodyBodyAccJerkMagAvg -0.108978206490566
29 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg 0.000448896304791667
29 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.239108046693878
30 LAYING BodyBodyAccJerkMagAvg -0.969949269571429
30 SITTING BodyBodyAccJerkMagAvg -0.985826330967742
30 STANDING BodyBodyAccJerkMagAvg -0.953357615932203
30 WALKING BodyBodyAccJerkMagAvg -0.347180134692308
30 WALKING_DOWNSTAIRS BodyBodyAccJerkMagAvg -0.125961400367742
30 WALKING_UPSTAIRS BodyBodyAccJerkMagAvg -0.549784890615385
1 LAYING BodyBodyAccJerkMagSd -0.9218039756
1 SITTING BodyBodyAccJerkMagSd -0.981606177446808
1 STANDING BodyBodyAccJerkMagSd -0.992536003396226
1 WALKING BodyBodyAccJerkMagSd -0.103492403002105
1 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.104052260726531
1 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.533059853773585
2 LAYING BodyBodyAccJerkMagSd -0.984568489166667
2 SITTING BodyBodyAccJerkMagSd -0.984124185869565
2 STANDING BodyBodyAccJerkMagSd -0.97516046
2 WALKING BodyBodyAccJerkMagSd -0.164091969449153
2 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.227480732542553
2 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.2604238389625
3 LAYING BodyBodyAccJerkMagSd -0.975305377903226
3 SITTING BodyBodyAccJerkMagSd -0.966568852884615
3 STANDING BodyBodyAccJerkMagSd -0.94820681442623
3 WALKING BodyBodyAccJerkMagSd -0.0898519904044828
3 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.159102288018367
3 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.48060920220339
4 LAYING BodyBodyAccJerkMagSd -0.958037119259259
4 SITTING BodyBodyAccJerkMagSd -0.9615845194
4 STANDING BodyBodyAccJerkMagSd -0.96003249875
4 WALKING BodyBodyAccJerkMagSd -0.320458701
4 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.280426776955556
4 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.497324087307692
5 LAYING BodyBodyAccJerkMagSd -0.976381934807692
5 SITTING BodyBodyAccJerkMagSd -0.966545323409091
5 STANDING BodyBodyAccJerkMagSd -0.943601960178571
5 WALKING BodyBodyAccJerkMagSd -0.305685376071429
5 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.089735699787234
5 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.378616675957447
6 LAYING BodyBodyAccJerkMagSd -0.951552664035088
6 SITTING BodyBodyAccJerkMagSd -0.947304700363636
6 STANDING BodyBodyAccJerkMagSd -0.95538157877193
6 WALKING BodyBodyAccJerkMagSd -0.0964999702982456
6 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.15480886140625
6 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.177734840922353
7 LAYING BodyBodyAccJerkMagSd -0.965359228076923
7 SITTING BodyBodyAccJerkMagSd -0.9684948675
7 STANDING BodyBodyAccJerkMagSd -0.969092161886792
7 WALKING BodyBodyAccJerkMagSd -0.022138358
7 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.107856840302128
7 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.497441363137255
8 LAYING BodyBodyAccJerkMagSd -0.963791094259259
8 SITTING BodyBodyAccJerkMagSd -0.97932021173913
8 STANDING BodyBodyAccJerkMagSd -0.979135440925926
8 WALKING BodyBodyAccJerkMagSd -0.276436130125
8 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.134734731236842
8 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.379266499780488
9 LAYING BodyBodyAccJerkMagSd -0.9550947122
9 SITTING BodyBodyAccJerkMagSd -0.9493949814
9 STANDING BodyBodyAccJerkMagSd -0.963593159555556
9 WALKING BodyBodyAccJerkMagSd -0.322337536730769
9 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.0705526138333333
9 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.484935752040816
10 LAYING BodyBodyAccJerkMagSd -0.965377553448276
10 SITTING BodyBodyAccJerkMagSd -0.983266741481482
10 STANDING BodyBodyAccJerkMagSd -0.952105964545455
10 WALKING BodyBodyAccJerkMagSd 0.0502087634986792
10 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.0380266696789474
10 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.334365043829787
11 LAYING BodyBodyAccJerkMagSd -0.975126531403509
11 SITTING BodyBodyAccJerkMagSd -0.972289134150943
11 STANDING BodyBodyAccJerkMagSd -0.98802123106383
11 WALKING BodyBodyAccJerkMagSd -0.41744681559322
11 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.173661753717391
11 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.513703461481481
12 LAYING BodyBodyAccJerkMagSd -0.961653004
12 SITTING BodyBodyAccJerkMagSd -0.972951443333333
12 STANDING BodyBodyAccJerkMagSd -0.964145595245902
12 WALKING BodyBodyAccJerkMagSd -0.013953908696
12 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.0420631251108696
12 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.346565141730769
13 LAYING BodyBodyAccJerkMagSd -0.978044349516129
13 SITTING BodyBodyAccJerkMagSd -0.988332303469388
13 STANDING BodyBodyAccJerkMagSd -0.980621262631579
13 WALKING BodyBodyAccJerkMagSd -0.113591923723684
13 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.0709893839055319
13 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.491090809090909
14 LAYING BodyBodyAccJerkMagSd -0.963607433921569
14 SITTING BodyBodyAccJerkMagSd -0.972959409444444
14 STANDING BodyBodyAccJerkMagSd -0.969677515666667
14 WALKING BodyBodyAccJerkMagSd -0.453426008983051
14 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.194263424111111
14 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.409847649281481
15 LAYING BodyBodyAccJerkMagSd -0.972530077916667
15 SITTING BodyBodyAccJerkMagSd -0.983276251694915
15 STANDING BodyBodyAccJerkMagSd -0.980184086603774
15 WALKING BodyBodyAccJerkMagSd -0.342411927851852
15 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.1505077506
15 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.391313399375
16 LAYING BodyBodyAccJerkMagSd -0.98724716
16 SITTING BodyBodyAccJerkMagSd -0.982190554782609
16 STANDING BodyBodyAccJerkMagSd -0.985912716923077
16 WALKING BodyBodyAccJerkMagSd -0.441447754509804
16 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.0919623368021277
16 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.51993124
17 LAYING BodyBodyAccJerkMagSd -0.979657231408451
17 SITTING BodyBodyAccJerkMagSd -0.99031962640625
17 STANDING BodyBodyAccJerkMagSd -0.989472086666667
17 WALKING BodyBodyAccJerkMagSd -0.211231860180328
17 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.236538515947826
17 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.437383107916667
18 LAYING BodyBodyAccJerkMagSd -0.989710656769231
18 SITTING BodyBodyAccJerkMagSd -0.991044297894737
18 STANDING BodyBodyAccJerkMagSd -0.986277356712329
18 WALKING BodyBodyAccJerkMagSd -0.444453486071429
18 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.386565072363636
18 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.587926077068965
19 LAYING BodyBodyAccJerkMagSd -0.979452188433735
19 SITTING BodyBodyAccJerkMagSd -0.983687272739726
19 STANDING BodyBodyAccJerkMagSd -0.979179149452055
19 WALKING BodyBodyAccJerkMagSd -0.0222869586038462
19 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.316346415348718
19 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.43467125
20 LAYING BodyBodyAccJerkMagSd -0.979565196911765
20 SITTING BodyBodyAccJerkMagSd -0.972597744242424
20 STANDING BodyBodyAccJerkMagSd -0.936025033013699
20 WALKING BodyBodyAccJerkMagSd -0.0310650270227451
20 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.0790379799133333
20 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.280450026862745
21 LAYING BodyBodyAccJerkMagSd -0.977604878888889
21 SITTING BodyBodyAccJerkMagSd -0.986991549529412
21 STANDING BodyBodyAccJerkMagSd -0.97192611741573
21 WALKING BodyBodyAccJerkMagSd -0.0186734409634615
21 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.06320531452
21 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.47772185
22 LAYING BodyBodyAccJerkMagSd -0.955635614444444
22 SITTING BodyBodyAccJerkMagSd -0.967026275967742
22 STANDING BodyBodyAccJerkMagSd -0.95665395968254
22 WALKING BodyBodyAccJerkMagSd 0.158286745226087
22 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.118530349166667
22 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.151299835619048
23 LAYING BodyBodyAccJerkMagSd -0.986540200694444
23 SITTING BodyBodyAccJerkMagSd -0.972117016617647
23 STANDING BodyBodyAccJerkMagSd -0.9750536875
23 WALKING BodyBodyAccJerkMagSd -0.0457372334118644
23 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd 0.2244805035
23 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.454324844901961
24 LAYING BodyBodyAccJerkMagSd -0.98328511625
24 SITTING BodyBodyAccJerkMagSd -0.98561372
24 STANDING BodyBodyAccJerkMagSd -0.973195509565217
24 WALKING BodyBodyAccJerkMagSd -0.40297998362069
24 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.0827554911536364
24 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.45964779779661
25 LAYING BodyBodyAccJerkMagSd -0.963601212876712
25 SITTING BodyBodyAccJerkMagSd -0.987618801076923
25 STANDING BodyBodyAccJerkMagSd -0.982083315
25 WALKING BodyBodyAccJerkMagSd -0.51900424972973
25 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.502224768103448
25 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.703433692615385
26 LAYING BodyBodyAccJerkMagSd -0.987901463289474
26 SITTING BodyBodyAccJerkMagSd -0.989521272820513
26 STANDING BodyBodyAccJerkMagSd -0.981129312702703
26 WALKING BodyBodyAccJerkMagSd -0.268948465423729
26 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.067941075972
26 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.393715352181818
27 LAYING BodyBodyAccJerkMagSd -0.988174859594595
27 SITTING BodyBodyAccJerkMagSd -0.988531651142857
27 STANDING BodyBodyAccJerkMagSd -0.983022277625
27 WALKING BodyBodyAccJerkMagSd -0.279732022017544
27 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.113625944990909
27 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.473011558823529
28 LAYING BodyBodyAccJerkMagSd -0.972336128625
28 SITTING BodyBodyAccJerkMagSd -0.970823336388889
28 STANDING BodyBodyAccJerkMagSd -0.954963155316456
28 WALKING BodyBodyAccJerkMagSd -0.436273009814815
28 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.0883598523695652
28 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.374495907647059
29 LAYING BodyBodyAccJerkMagSd -0.994366667681159
29 SITTING BodyBodyAccJerkMagSd -0.989822909333333
29 STANDING BodyBodyAccJerkMagSd -0.990327934615385
29 WALKING BodyBodyAccJerkMagSd -0.169506499226415
29 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.0797714324854167
29 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.280583556530612
30 LAYING BodyBodyAccJerkMagSd -0.968087778
30 SITTING BodyBodyAccJerkMagSd -0.985294959032258
30 STANDING BodyBodyAccJerkMagSd -0.946639846949153
30 WALKING BodyBodyAccJerkMagSd -0.366537416615385
30 WALKING_DOWNSTAIRS BodyBodyAccJerkMagSd -0.133124304612577
30 WALKING_UPSTAIRS BodyBodyAccJerkMagSd -0.580878133230769
1 LAYING BodyBodyGyroMagAvg -0.8621901854
1 SITTING BodyBodyGyroMagAvg -0.958435589361702
1 STANDING BodyBodyGyroMagAvg -0.984617623396226
1 WALKING BodyBodyGyroMagAvg -0.199252568986316
1 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.185720285744898
1 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.325961457396226
2 LAYING BodyBodyGyroMagAvg -0.972112972708333
2 SITTING BodyBodyGyroMagAvg -0.971840596086956
2 STANDING BodyBodyGyroMagAvg -0.961775904814815
2 WALKING BodyBodyGyroMagAvg -0.530704814745763
2 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.320838543553191
2 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.450612184791667
3 LAYING BodyBodyGyroMagAvg -0.96458672483871
3 SITTING BodyBodyGyroMagAvg -0.946664943653846
3 STANDING BodyBodyGyroMagAvg -0.913682362622951
3 WALKING BodyBodyGyroMagAvg -0.569755772241379
3 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.332376629371429
3 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.514211583728814
4 LAYING BodyBodyGyroMagAvg -0.961556660185185
4 SITTING BodyBodyGyroMagAvg -0.9487697524
4 STANDING BodyBodyGyroMagAvg -0.914209165714286
4 WALKING BodyBodyGyroMagAvg -0.609285588016667
4 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.429213369555556
4 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.575794072115385
5 LAYING BodyBodyGyroMagAvg -0.968257068846154
5 SITTING BodyBodyGyroMagAvg -0.944760322045455
5 STANDING BodyBodyGyroMagAvg -0.904543921607143
5 WALKING BodyBodyGyroMagAvg -0.484262828928571
5 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.349338414731915
5 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.392564530851064
6 LAYING BodyBodyGyroMagAvg -0.930153639473684
6 SITTING BodyBodyGyroMagAvg -0.929725679272727
6 STANDING BodyBodyGyroMagAvg -0.926664297017544
6 WALKING BodyBodyGyroMagAvg -0.329681123368421
6 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.0143735434
6 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.230627015078431
7 LAYING BodyBodyGyroMagAvg -0.941130719230769
7 SITTING BodyBodyGyroMagAvg -0.933081955208333
7 STANDING BodyBodyGyroMagAvg -0.93870498490566
7 WALKING BodyBodyGyroMagAvg -0.192909765467895
7 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.255045057404255
7 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.533982945882353
8 LAYING BodyBodyGyroMagAvg -0.944528950555556
8 SITTING BodyBodyGyroMagAvg -0.965806789347826
8 STANDING BodyBodyGyroMagAvg -0.964564224074074
8 WALKING BodyBodyGyroMagAvg -0.301241848645833
8 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.00036272967368421
8 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.229610952609756
9 LAYING BodyBodyGyroMagAvg -0.9186053356
9 SITTING BodyBodyGyroMagAvg -0.9344377378
9 STANDING BodyBodyGyroMagAvg -0.929769067777778
9 WALKING BodyBodyGyroMagAvg -0.513797480384615
9 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.347540226666667
9 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.531482693877551
10 LAYING BodyBodyGyroMagAvg -0.937692642586207
10 SITTING BodyBodyGyroMagAvg -0.974459732592593
10 STANDING BodyBodyGyroMagAvg -0.937786743409091
10 WALKING BodyBodyGyroMagAvg -0.412616909622642
10 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.312347510289474
10 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.265371689148936
11 LAYING BodyBodyGyroMagAvg -0.967093356491228
11 SITTING BodyBodyGyroMagAvg -0.969799951132076
11 STANDING BodyBodyGyroMagAvg -0.982576519787234
11 WALKING BodyBodyGyroMagAvg -0.610222628813559
11 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.456170108913043
11 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.55009966
12 LAYING BodyBodyGyroMagAvg -0.9454970225
12 SITTING BodyBodyGyroMagAvg -0.958511866666667
12 STANDING BodyBodyGyroMagAvg -0.902356765573771
12 WALKING BodyBodyGyroMagAvg -0.442503784
12 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.344938419969565
12 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.594032515192308
13 LAYING BodyBodyGyroMagAvg -0.957681621290323
13 SITTING BodyBodyGyroMagAvg -0.973258277755102
13 STANDING BodyBodyGyroMagAvg -0.957488799473684
13 WALKING BodyBodyGyroMagAvg -0.267472373877193
13 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.206121707212766
13 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.485477308909091
14 LAYING BodyBodyGyroMagAvg -0.930151731176471
14 SITTING BodyBodyGyroMagAvg -0.963320540555556
14 STANDING BodyBodyGyroMagAvg -0.944405563833333
14 WALKING BodyBodyGyroMagAvg -0.311386449661017
14 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.0787568406777778
14 WALKING_UPSTAIRS BodyBodyGyroMagAvg 0.0488588668185185
15 LAYING BodyBodyGyroMagAvg -0.946812642361111
15 SITTING BodyBodyGyroMagAvg -0.973762179830509
15 STANDING BodyBodyGyroMagAvg -0.956733900188679
15 WALKING BodyBodyGyroMagAvg -0.489166383703704
15 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.373898631190476
15 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.45369356625
16 LAYING BodyBodyGyroMagAvg -0.970249638857143
16 SITTING BodyBodyGyroMagAvg -0.954060994347826
16 STANDING BodyBodyGyroMagAvg -0.975448632179487
16 WALKING BodyBodyGyroMagAvg -0.669228540784314
16 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.488253939574468
16 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.630546675490196
17 LAYING BodyBodyGyroMagAvg -0.969014444788732
17 SITTING BodyBodyGyroMagAvg -0.98336929234375
17 STANDING BodyBodyGyroMagAvg -0.984291131538461
17 WALKING BodyBodyGyroMagAvg -0.518618058688525
17 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.40943875826087
17 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.504066956875
18 LAYING BodyBodyGyroMagAvg -0.984329092153846
18 SITTING BodyBodyGyroMagAvg -0.986535242105263
18 STANDING BodyBodyGyroMagAvg -0.972352593013699
18 WALKING BodyBodyGyroMagAvg -0.620331394285714
18 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.604735414363636
18 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.654029089310345
19 LAYING BodyBodyGyroMagAvg -0.965624724457831
19 SITTING BodyBodyGyroMagAvg -0.964238768493151
19 STANDING BodyBodyGyroMagAvg -0.958578129589041
19 WALKING BodyBodyGyroMagAvg -0.0952460452365385
19 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg 0.203979764835897
19 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.28884026785
20 LAYING BodyBodyGyroMagAvg -0.969832241176471
20 SITTING BodyBodyGyroMagAvg -0.953399068181818
20 STANDING BodyBodyGyroMagAvg -0.879437674794521
20 WALKING BodyBodyGyroMagAvg -0.0520065599062745
20 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.100566103524444
20 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.286627716823529
21 LAYING BodyBodyGyroMagAvg -0.962349012888889
21 SITTING BodyBodyGyroMagAvg -0.977839702352941
21 STANDING BodyBodyGyroMagAvg -0.956723022359551
21 WALKING BodyBodyGyroMagAvg -0.409516081153846
21 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.406392284444444
21 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.475369886808511
22 LAYING BodyBodyGyroMagAvg -0.946055840972222
22 SITTING BodyBodyGyroMagAvg -0.951952767258065
22 STANDING BodyBodyGyroMagAvg -0.932065270793651
22 WALKING BodyBodyGyroMagAvg -0.438378722826087
22 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.338417326388889
22 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.369902
23 LAYING BodyBodyGyroMagAvg -0.966239347916667
23 SITTING BodyBodyGyroMagAvg -0.952293277205882
23 STANDING BodyBodyGyroMagAvg -0.944583829705882
23 WALKING BodyBodyGyroMagAvg 0.185078207383051
23 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg 0.150825734842593
23 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.380388292223529
24 LAYING BodyBodyGyroMagAvg -0.964001383472222
24 SITTING BodyBodyGyroMagAvg -0.977973720735294
24 STANDING BodyBodyGyroMagAvg -0.963922314202899
24 WALKING BodyBodyGyroMagAvg -0.534509163793103
24 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.374298686727273
24 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.564664994745763
25 LAYING BodyBodyGyroMagAvg -0.910126993561644
25 SITTING BodyBodyGyroMagAvg -0.979350913692308
25 STANDING BodyBodyGyroMagAvg -0.968972499594595
25 WALKING BodyBodyGyroMagAvg -0.562733252702703
25 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.485763582068966
25 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.567153469846154
26 LAYING BodyBodyGyroMagAvg -0.974305179605263
26 SITTING BodyBodyGyroMagAvg -0.97646387
26 STANDING BodyBodyGyroMagAvg -0.972333108648649
26 WALKING BodyBodyGyroMagAvg -0.551927613050847
26 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.3345099466
26 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.556084778181818
27 LAYING BodyBodyGyroMagAvg -0.979890667972973
27 SITTING BodyBodyGyroMagAvg -0.979482820857143
27 STANDING BodyBodyGyroMagAvg -0.975525565625
27 WALKING BodyBodyGyroMagAvg -0.519451704035088
27 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.359113724772727
27 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.607667730196078
28 LAYING BodyBodyGyroMagAvg -0.944218369375
28 SITTING BodyBodyGyroMagAvg -0.960297525
28 STANDING BodyBodyGyroMagAvg -0.909652436329114
28 WALKING BodyBodyGyroMagAvg -0.514602424814815
28 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.223354793921739
28 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.534835409607843
29 LAYING BodyBodyGyroMagAvg -0.98400134173913
29 SITTING BodyBodyGyroMagAvg -0.980269425833333
29 STANDING BodyBodyGyroMagAvg -0.980879722923077
29 WALKING BodyBodyGyroMagAvg -0.416817853396226
29 WALKING_DOWNSTAIRS BodyBodyGyroMagAvg -0.381459881875
29 WALKING_UPSTAIRS BodyBodyGyroMagAvg -0.357213897032653
30 LAYING BodyBodyGyroMagAvg -0.962001199
30 SITTING BodyBodyGyroMagAvg -0.973876282903226
30 STANDING BodyBodyGyroMagAvg -0.917449417288136
30 WALKING BodyBodyGyroMagAvg -0.358344356
